epoch,iter_num,disc_A,disc_B,fool_disc_A2B,fool_disc_B2A,cycle_A,cycle_B
15,3379,0.373417795,0.32723105,0.547068655,0.386571467,0.372432947,0.460652232
15,3380,0.407266617,0.533266485,0.578896224,0.438514769,0.410059154,0.579667389
15,3381,0.284171492,0.44628489,0.393177629,0.308399469,0.782803833,0.3950046
15,3382,0.3932091,0.642312527,0.290339559,0.494144976,0.39635098,0.495967716
15,3383,0.486881196,0.578184843,0.464336485,0.318064779,0.473895699,0.435227692
15,3384,0.283795625,0.365887284,0.396089196,0.178762615,0.516162455,0.521967709
15,3385,0.479705006,0.39284277,0.390532643,0.543448448,0.471303433,0.440626472
15,3386,0.438110977,0.388448328,0.436593175,0.444544673,0.535669386,0.403933942
15,3387,0.345840365,0.303032905,0.337014288,0.164891198,0.509402096,0.395719945
15,3388,0.604153454,0.561712265,0.453177541,0.421245009,0.546110988,0.387646228
15,3389,0.469294488,0.435573369,0.487843335,0.650716364,0.485381007,0.425110638
15,3390,0.415110797,0.350015908,0.175093487,0.084525473,0.376929224,0.507623434
15,3391,0.598026574,0.654779315,0.479550302,0.448059589,0.46296832,0.501269996
15,3392,0.442039251,0.419021487,0.548424184,0.535885751,0.523076415,0.362361491
15,3393,0.177850381,0.525942504,0.227198869,0.226454288,0.524392486,0.469574094
15,3394,0.616665125,0.488165945,0.346153259,0.463702798,0.506894231,0.457423329
15,3395,0.530203104,0.378378034,0.53008914,0.380141437,0.537320495,0.543326855
15,3396,0.382673651,0.22354418,0.69398582,0.305185318,0.375181884,0.488861471
15,3397,0.467431515,0.480079442,0.420075268,0.459760308,0.520325422,0.474360049
15,3398,0.544287682,0.324359775,0.467102766,0.397317737,0.378643751,0.492234886
15,3399,0.428499639,0.266753882,0.434608817,0.187189639,0.490121603,0.552512288
15,3400,0.649395049,0.314040452,0.562801242,0.449257225,0.468736589,0.422004163
15,3401,0.520341396,0.605170667,0.345562398,0.457855374,0.427368999,0.434862643
15,3402,0.328590453,0.288892746,0.300590187,0.19104965,0.535237908,0.531520844
15,3403,0.539645195,0.456557691,0.436987191,0.520737886,0.48858133,0.455840707
15,3404,0.395433724,0.369495034,0.493707895,0.515580356,0.543505788,0.397523105
15,3405,0.39121604,0.392934322,0.275674224,0.120994903,0.468755186,0.532638669
15,3406,0.592396259,0.342276007,0.464256018,0.68614006,0.502943039,0.458824903
15,3407,0.381826758,0.427111715,0.490792871,0.589183629,0.454447538,0.461807132
15,3408,0.390752316,0.198288262,0.379667044,0.104778089,0.467455387,0.498669624
15,3409,0.644885898,0.461070836,0.36904183,0.618684471,0.483039975,0.407917529
15,3410,0.482260883,0.673362672,0.31377691,0.486661583,0.488263965,0.573549986
15,3411,0.384373158,0.36958155,0.315071851,0.157276288,0.415598005,0.527536631
15,3412,0.561142981,0.436445415,0.425034612,0.305912048,0.429107845,0.534138381
15,3413,0.395334721,0.313962102,0.550018191,0.669149935,0.623890638,0.426849663
15,3414,0.525876045,0.507883191,0.267037213,0.236144751,0.415465534,0.591026783
15,3415,0.469416887,0.316253066,0.386555016,0.312192559,0.449304134,0.526666641
15,3416,0.58592242,0.412903249,0.41137886,0.443106025,0.479387879,0.502380788
15,3417,0.395273,0.249179006,0.442361236,0.236970112,0.466022134,0.467312753
15,3418,0.431606829,0.391878158,0.456810325,0.39122954,0.511734664,0.628685474
15,3419,0.371766537,0.357203931,0.435355842,0.564593077,0.588873267,0.534252167
15,3420,0.299161017,0.248498827,0.383558035,0.293193579,0.449465454,0.484085381
15,3421,0.402999848,0.404358804,0.424752057,0.387690932,0.398138225,0.488724172
15,3422,0.519328058,0.32089898,0.489837468,0.37978369,0.470303357,0.486002892
15,3423,0.34958154,0.173587471,0.49813813,0.282425672,0.485442013,0.483861864
15,3424,0.477437824,0.389454246,0.483845711,0.437541902,0.421883941,0.330685675
15,3425,0.546120524,0.426264107,0.44470042,0.49208346,0.506417394,0.38710779
15,3426,0.429659486,0.465370774,0.220067412,0.26506114,0.5252738,0.43146345
15,3427,0.484811217,0.386138648,0.424093962,0.332180083,0.521628559,0.547109306
15,3428,0.440279722,0.249983519,0.681085587,0.382319003,0.445866168,0.647785187
15,3429,0.279021531,0.283936769,0.39416641,0.215553492,0.499959171,0.456671685
15,3430,0.349379182,0.46776855,0.715655744,0.478255928,0.389434755,0.434748977
15,3431,0.410833478,0.496457726,0.497650981,0.554837465,0.460892349,0.41180414
15,3432,0.436159581,0.290001333,0.298671186,0.279846996,0.417484522,0.439371139
15,3433,0.383447468,0.321941733,0.548426688,0.39922902,0.439973801,0.505318582
15,3434,0.406458586,0.36425364,0.467247933,0.581760049,0.405662179,0.458293676
15,3435,0.253763646,0.309845895,0.292166352,0.495712131,0.515652418,0.380487263
15,3436,0.498437762,0.489632726,0.31530425,0.276700318,0.568091393,0.416469872
15,3437,0.604037941,0.394891739,0.547497213,0.362362653,0.6056633,0.629568219
15,3438,0.274017543,0.264316022,0.465624958,0.201339737,0.480879873,0.516908288
15,3439,0.683514178,0.243591249,0.577507079,0.666862845,0.77069056,0.7903229
16,3440,0.393096834,0.367459506,0.178695276,0.216936067,0.555511057,0.549509823
16,3441,0.512315154,0.542246222,0.317011833,0.39986816,0.495160937,0.492199391
16,3442,0.364748746,0.366927147,0.548343956,0.500409126,0.409377456,0.41719979
16,3443,0.297491074,0.554394901,0.192500383,0.138515681,0.466015607,0.507029593
16,3444,0.5848068,0.342760384,0.428067178,0.420427412,0.429990321,0.495759279
16,3445,0.497241914,0.402865946,0.527400911,0.424304217,0.472772747,0.486055285
16,3446,0.239597335,0.373653322,0.451042205,0.160764888,0.486620635,0.462556839
16,3447,0.627726614,0.50651741,0.390290529,0.555139005,0.512500167,0.532134533
16,3448,0.450008333,0.298925787,0.600912273,0.742400289,0.509043396,0.716229141
16,3449,0.439813554,0.211063236,0.563473284,0.232414171,0.561412156,0.661687493
16,3450,0.520980597,0.237540692,0.486298949,0.33077246,0.451179147,0.491858125
16,3451,0.34757024,0.257578224,0.512358487,0.561611414,0.499455094,0.435219556
16,3452,0.246674821,0.308762848,0.3520329,0.290594906,0.460419804,0.636644721
16,3453,0.365627348,0.475842059,0.415713936,0.528443813,0.491828591,0.534236968
16,3454,0.464618623,0.358807147,0.483010322,0.37681371,0.494446605,0.469626784
16,3455,0.320558131,0.292941362,0.320054054,0.297056854,0.606475115,0.533832192
16,3456,0.377115369,0.361384392,0.401385218,0.458012491,0.439837128,0.38606438
16,3457,0.430231035,0.422539353,0.36788255,0.386360765,0.38660562,0.420737326
16,3458,0.407671839,0.322280645,0.349816531,0.187313214,0.43453458,0.438992918
16,3459,0.471070647,0.391190052,0.505209029,0.523102462,0.388623625,0.432345688
16,3460,0.47906822,0.485686779,0.604512513,0.456955194,0.447383583,0.477566242
16,3461,0.30801177,0.381443828,0.255748332,0.263615459,0.612795413,0.491854548
16,3462,0.434762895,0.595690787,0.359029561,0.369852662,0.416348755,0.527845383
16,3463,0.413322031,0.341135859,0.52375263,0.374745786,0.423283249,0.422427237
16,3464,0.32916522,0.359212101,0.477397799,0.182075515,0.469856232,0.402443737
16,3465,0.589759827,0.355664879,0.47294423,0.545067728,0.48322928,0.565443993
16,3466,0.507253706,0.260228515,0.735863805,0.436721265,0.421824276,0.592988908
16,3467,0.367133498,0.564947724,0.298779935,0.384391397,0.463343084,0.444417298
16,3468,0.547715962,0.58109206,0.39185971,0.548567712,0.615623355,0.380684793
16,3469,0.574677229,0.586906612,0.446918279,0.559467018,0.591205478,0.489098549
16,3470,0.420885682,0.456476808,0.289605588,0.256166548,0.573970079,0.472775757
16,3471,0.468181521,0.472612858,0.382017732,0.898910701,0.615229368,0.532972991
16,3472,0.652994275,0.417632282,0.412866026,0.415468097,0.565428674,0.490974784
16,3473,0.361262739,0.37180993,0.470382065,0.224674374,0.495942235,0.540697038
16,3474,0.467346251,0.445396245,0.370806128,0.580934823,0.424294055,0.441839814
16,3475,0.549526095,0.339867353,0.505772114,0.350006521,0.4841851,0.694627643
16,3476,0.361198366,0.452178061,0.323478669,0.196841791,0.4315359,0.63525784
16,3477,0.429231137,0.382680476,0.42119053,0.437096,0.580614209,0.449362934
16,3478,0.390214801,0.250321686,0.730024874,0.472589791,0.579573572,0.655171394
16,3479,0.479176939,0.399046838,0.211308703,0.086642049,0.513314188,0.435079813
16,3480,0.631225407,0.405615926,0.626359046,0.468628585,0.374547541,0.602641344
16,3481,0.434337139,0.250326008,0.706662357,0.596154094,0.448444545,0.442796886
16,3482,0.315781057,0.605626166,0.269688845,0.211984888,0.449075729,0.395410627
16,3483,0.444727838,0.355222881,0.553177238,0.508010268,0.457602799,0.550765693
16,3484,0.548141956,0.392580926,0.537066519,0.500292361,0.55609256,0.613994598
16,3485,0.467549324,0.311378121,0.345208228,0.06077569,0.656711698,0.55900377
16,3486,0.697365046,0.447435379,0.310561031,0.42619434,0.402362466,0.502825677
16,3487,0.348118901,0.391503096,0.502126932,0.694901168,0.487097472,0.510071337
16,3488,0.447651654,0.388106465,0.2499585,0.179495618,0.507564664,0.617926419
16,3489,0.361106992,0.540874541,0.534412026,0.596388698,0.491185308,0.54149127
16,3490,0.441794515,0.346150994,0.607200086,0.506536007,0.57906127,0.569823921
16,3491,0.283753276,0.409100384,0.277640671,0.232095927,0.481191337,0.58600533
16,3492,0.443137825,0.512146115,0.640750885,0.372577697,0.459867686,0.731103182
16,3493,0.414644361,0.501835406,0.519230247,0.495108843,0.51941818,0.499926567
16,3494,0.413074672,0.48029542,0.301834404,0.164489418,0.567085087,0.417590499
16,3495,0.503855109,0.364965022,0.390638769,0.629794955,0.616451621,0.655213833
16,3496,0.533312261,0.362966716,0.511397243,0.409831822,0.479753673,0.491543144
16,3497,0.340215594,0.226337403,0.52751857,0.239191622,0.532047451,0.485318899
16,3498,0.536155403,0.313484967,0.420538753,0.47845605,0.481767684,0.483123302
16,3499,0.511377573,0.520050526,0.265609086,0.515953004,0.467650861,0.370634645
16,3500,0.372067183,0.357015193,0.566140771,0.310975313,0.451668441,0.472576469
16,3501,0.49669072,0.582473159,0.548568368,0.502314866,0.438973337,0.465974331
16,3502,0.401805103,0.35273999,0.431045771,0.48239854,0.452851474,0.51708895
16,3503,0.371545464,0.251003653,0.359202266,0.198380262,0.533775151,0.519217372
16,3504,0.651459932,0.469012737,0.519921303,0.294194162,0.427408159,0.653659046
16,3505,0.490567178,0.428600192,0.418157816,0.504730463,0.550375223,0.563063979
16,3506,0.408383191,0.281514466,0.317472726,0.278491855,0.526415944,0.527134836
16,3507,0.45875603,0.44170177,0.533949733,0.283355415,0.525391281,0.519532025
16,3508,0.440679073,0.411378533,0.532025218,0.442215681,0.442686498,0.458588898
16,3509,0.319743425,0.220594883,0.415100962,0.244637102,0.47141704,0.587254286
16,3510,0.417944402,0.375035882,0.497417003,0.408486068,0.562370896,0.503310859
16,3511,0.338768244,0.543635607,0.400478005,0.462645501,0.621434927,0.510864198
16,3512,0.256164253,0.336831987,0.322187245,0.148380041,0.509232342,0.414094031
16,3513,0.46730572,0.316021949,0.460748583,0.467805684,0.443801731,0.555659473
16,3514,0.396141499,0.278487951,0.525967896,0.610502481,0.424959123,0.489149213
16,3515,0.37943691,0.25019142,0.301399469,0.233856231,0.563876033,0.657439828
16,3516,0.513516426,0.44182682,0.37713784,0.302377909,0.45613271,0.638516545
16,3517,0.418047428,0.375960857,0.57449162,0.558390081,0.602235436,0.668471992
16,3518,0.399001241,0.394515872,0.365142375,0.226596832,0.629291058,0.487707287
16,3519,0.376045138,0.347076058,0.759205639,0.522764444,0.592057347,0.531948566
16,3520,0.314289659,0.385311306,0.631957173,0.642052948,0.505786955,0.650590301
16,3521,0.508307993,0.296882778,0.159693658,0.331345558,0.533234715,0.546367586
16,3522,0.332761019,0.570694745,0.562326193,0.324333131,0.461933464,0.590962708
16,3523,0.504802823,0.458689034,0.561222315,0.452509165,0.535469294,0.57909435
16,3524,0.337792337,0.216000319,0.506611228,0.329262614,0.523090243,0.632638276
16,3525,0.357298136,0.302079737,0.530768156,0.547815323,0.452997863,0.520072818
16,3526,0.438059509,0.29911834,0.553237557,0.582268417,0.443368733,0.605582058
16,3527,0.321962863,0.342793256,0.29113552,0.13946712,0.524908662,0.630036533
16,3528,0.59206897,0.479762614,0.306283444,0.521044552,0.66572237,0.484027863
16,3529,0.281195313,0.377302915,0.525622845,0.779319644,0.515216649,0.585418284
16,3530,0.29748857,0.42168054,0.476454705,0.188086793,0.589785099,0.493309259
16,3531,0.490722418,0.270156652,0.500451624,0.574647725,0.504150987,0.470591843
16,3532,0.446927428,0.43550697,0.362770945,0.509006381,0.48524338,0.521564364
16,3533,0.299038291,0.253925413,0.320296079,0.355941504,0.54716289,0.423139602
16,3534,0.416118562,0.342336565,0.572314024,0.36137554,0.46176824,0.449155599
16,3535,0.529777288,0.538084865,0.437704027,0.360077024,0.46581316,0.471667469
16,3536,0.336478621,0.22811088,0.236456349,0.260378957,0.530336976,0.526309192
16,3537,0.500145316,0.358471364,0.459430724,0.55857259,0.498854339,0.601387143
16,3538,0.444306761,0.347820282,0.627717912,0.432406157,0.450734854,0.729363084
16,3539,0.306255609,0.426295996,0.215829328,0.311034352,0.478464603,0.569819391
16,3540,0.37488848,0.308714271,0.377053171,0.621112645,0.566954851,0.438286394
16,3541,0.660332799,0.508820415,0.451173007,0.26128456,0.483276725,0.388477385
16,3542,0.403701395,0.230423957,0.375758708,0.382621527,0.60150671,0.455921352
16,3543,0.396231532,0.451476395,0.629011214,0.623420775,0.63962394,0.454950809
16,3544,0.467051387,0.596584439,0.340931207,0.517491341,0.746297359,0.598136246
16,3545,0.40371877,0.428249002,0.290344328,0.066673182,0.515628815,0.442907274
16,3546,0.702437222,0.433681846,0.584868252,0.601370037,0.46706441,0.498538494
16,3547,0.497378498,0.195676625,0.801318884,0.503774226,0.418021858,0.45376417
16,3548,0.34818998,0.53485626,0.259101212,0.168967038,0.453661442,0.644138813
16,3549,0.644407809,0.452740908,0.493106127,0.479757696,0.435316801,0.592591941
16,3550,0.376835167,0.341216236,0.684935391,0.502966464,0.528108776,0.634842038
16,3551,0.349341363,0.397697628,0.371035218,0.129929423,0.482018054,0.554920197
16,3552,0.547853231,0.528390586,0.291472882,0.396568537,0.43819949,0.387533844
16,3553,0.437094659,0.553999603,0.435009122,0.504921257,0.488383293,0.57935977
16,3554,0.399171203,0.508812785,0.386092663,0.307033926,0.453718573,0.495485067
16,3555,0.443858445,0.385968179,0.512832522,0.354900897,0.516894519,0.506956518
16,3556,0.271863431,0.265000939,0.70514679,0.514655948,0.426791847,0.6581586
16,3557,0.29623282,0.427263409,0.142291695,0.551415801,0.533710718,0.526906908
16,3558,0.340916753,0.664574027,0.400587142,0.475330144,0.469424188,0.582406282
16,3559,0.363929927,0.528628409,0.489100039,0.410240084,0.438429862,0.517990947
16,3560,0.171509579,0.529554725,0.342308164,0.369130164,0.437690258,0.412542373
16,3561,0.460439295,0.388634443,0.419308215,0.428547412,0.629006505,0.473034948
16,3562,0.299084127,0.225822374,0.714033186,0.845954478,0.575785935,0.607424259
16,3563,0.463447452,0.416177571,0.343727082,0.124858417,0.468642712,0.69008112
16,3564,0.760558248,0.356461287,0.334420651,0.644441724,0.561937988,0.512658238
16,3565,0.467261732,0.388911724,0.459864765,0.521555722,0.483337402,0.415336549
16,3566,0.264986575,0.35755527,0.462994158,0.195059985,0.486502171,0.44523719
16,3567,0.5658499,0.453655601,0.377454042,0.564965844,0.392455518,0.541808009
16,3568,0.369839817,0.434390038,0.374402612,0.552774072,0.551085532,0.47956413
16,3569,0.392327487,0.345909953,0.505916536,0.203718856,0.48821497,0.637118697
16,3570,0.572720885,0.341872394,0.577326596,0.390140742,0.462879568,0.496949583
16,3571,0.452308297,0.45346275,0.348308802,0.503047287,0.735144913,0.542630136
16,3572,0.369040251,0.319091082,0.192826882,0.392198712,0.664717257,0.490282148
16,3573,0.292238176,0.490545154,0.408378631,0.51013124,0.675372005,0.551767707
16,3574,0.394586861,0.395154893,0.50637424,0.401391447,0.685472608,0.438287377
16,3575,0.280671149,0.452862799,0.594268024,0.300206125,0.708639562,0.613336504
16,3576,0.391424865,0.329300046,0.438023329,0.488577276,0.546487451,0.487491906
16,3577,0.394760609,0.276553005,0.5134269,0.504549682,0.684123755,0.550606191
16,3578,0.267134994,0.334173411,0.440924317,0.144836485,0.606134474,0.622916222
16,3579,0.415282249,0.361690819,0.558368742,0.475415707,0.541523755,0.769585848
16,3580,0.362329364,0.30787459,0.559494495,0.525220811,0.525018871,0.534970105
16,3581,0.348282516,0.286613107,0.380463451,0.23825489,0.475446731,0.598973274
16,3582,0.485868067,0.376701474,0.435632318,0.41938889,0.48212415,0.592091441
16,3583,0.509575188,0.39097476,0.470980704,0.468599766,0.514489591,0.677842379
16,3584,0.32648012,0.214641407,0.187748224,0.209726751,0.574849546,0.447729558
16,3585,0.504296184,0.496575177,0.405311793,0.380681336,0.516409993,0.472898811
16,3586,0.380370855,0.262399852,0.818436384,0.598249674,0.611269176,0.619845033
16,3587,0.245212883,0.245691121,0.500420988,0.401599437,0.589817524,0.620726407
16,3588,0.433832884,0.360271066,0.404365778,0.545361221,0.533815444,0.584371209
16,3589,0.454190552,0.573241949,0.403169811,0.535793245,0.575844944,0.518978953
16,3590,0.453328729,0.367013246,0.220429748,0.209757462,0.561138511,0.513432622
16,3591,0.471605003,0.435806245,0.475511521,0.483599722,0.604039669,0.583751798
16,3592,0.322901309,0.299987197,0.547793984,0.681013584,0.518258572,0.525474489
16,3593,0.407942414,0.229791403,0.482040584,0.166701704,0.860150337,0.462168872
16,3594,0.452691585,0.330413043,0.457885087,0.528205812,0.591531694,0.503612876
16,3595,0.478719294,0.282787621,0.464493215,0.434483349,0.542586327,0.601308525
16,3596,0.311863244,0.302724808,0.217587426,0.071732745,0.423489392,0.490290195
16,3597,0.615902185,0.439829707,0.713510334,0.615821064,0.500450969,0.683086634
16,3598,0.587898135,0.555868626,0.561026394,0.511187017,0.493564963,0.532286227
16,3599,0.511947274,0.548627734,0.098177791,0.187828586,0.528651953,0.478129059
16,3600,0.375266761,0.703076839,0.555654168,0.604509473,0.505189419,0.602953792
16,3601,0.437387645,0.480586886,0.605091691,0.409846514,0.541569293,0.554499447
16,3602,0.203336179,0.305188239,0.332754731,0.224572212,0.551594853,0.67548579
16,3603,0.425618231,0.478350282,0.468271494,0.501770973,0.60402447,0.502911806
16,3604,0.365169436,0.36025542,0.508408129,0.541024327,0.482266843,0.470053881
16,3605,0.289990753,0.256257892,0.382699817,0.233571827,0.445860028,0.492493093
16,3606,0.415024459,0.477979988,0.56434685,0.483491749,0.484006107,0.517797768
16,3607,0.432147145,0.312361419,0.704167902,0.526128113,0.579030693,0.451865941
16,3608,0.320028633,0.434141099,0.261763364,0.169852495,0.583520889,0.475183606
16,3609,0.650666118,0.413438439,0.429037273,0.647881269,0.501973629,0.501843154
16,3610,0.534839213,0.468548596,0.518593132,0.405730188,0.518064499,0.610367775
16,3611,0.355278075,0.276754826,0.296995044,0.115866534,0.522370279,0.549746335
16,3612,0.632913947,0.51783216,0.459359378,0.83958298,0.469815791,0.488914102
16,3613,0.521755695,0.301818013,0.67637831,0.609482467,0.511841834,0.504991651
16,3614,0.412416548,0.253291607,0.328714699,0.129652917,0.491039723,0.539727509
16,3615,0.572511673,0.417502284,0.35474205,0.528145075,0.566750169,0.529112518
16,3616,0.545753002,0.417787284,0.494540811,0.505316973,0.652579546,0.616509855
16,3617,0.341281533,0.210563675,0.412793607,0.153194964,0.536791444,0.434307814
16,3618,0.500870645,0.430456311,0.377089143,0.375581592,0.615190268,0.543471336
16,3619,0.339706182,0.351302177,0.530954421,0.704136074,0.669724464,0.507512271
16,3620,0.397059709,0.43094182,0.48478061,0.318425208,0.512579024,0.451055527
16,3621,0.393890411,0.317828268,0.515308082,0.388926387,0.411023378,0.560822248
16,3622,0.413196146,0.216743261,0.576059937,0.462913305,0.475935012,0.492758721
16,3623,0.229139909,0.225429669,0.486528069,0.192109004,0.704019547,0.497529507
16,3624,0.469011247,0.243631393,0.449709207,0.441028893,0.451049149,0.39904803
16,3625,0.416772068,0.329225481,0.477499127,0.432762325,0.502719402,0.566414833
16,3626,0.340169787,0.225738198,0.4869802,0.147059917,0.497044027,0.618358612
16,3627,0.631369233,0.347022057,0.523617685,0.538461149,0.623669565,0.465212584
16,3628,0.566269159,0.386514485,0.546290159,0.414641559,0.502294004,0.487561077
16,3629,0.333239794,0.217854112,0.441809416,0.235334292,0.442112952,0.459651202
16,3630,0.408222347,0.372003913,0.640028715,0.586387038,0.472355187,0.541657567
16,3631,0.341720939,0.464482903,0.414922953,0.536716819,0.53175354,0.596621394
16,3632,0.334766984,0.231894195,0.216235116,0.062443957,0.54299885,0.615433574
16,3633,0.58301276,0.431840748,0.968627155,0.482063383,0.438799977,0.566625476
16,3634,0.527910948,0.553002238,0.485338718,0.493380547,0.503070593,0.629891276
16,3635,0.428995848,0.353538066,0.259639859,0.385958195,0.491496086,0.570417881
16,3636,0.466735542,0.419106126,0.489772081,0.313929975,0.454369962,0.521406591
16,3637,0.425802261,0.482689112,0.801597476,0.41310671,0.413876235,0.497520089
16,3638,0.346529216,0.261494517,0.702468574,0.372932196,0.550126553,0.647214949
16,3639,0.478814065,0.425074846,0.359428167,0.295854867,0.601929784,0.581653893
16,3640,0.423247457,0.556407154,0.647838891,0.549629569,0.606276691,0.437263846
16,3641,0.334798187,0.317735702,0.429508954,0.226997495,0.609767318,0.574444413
16,3642,0.510628164,0.389716119,0.505340815,0.415746182,0.608892679,0.592243969
16,3643,0.510611534,0.407246292,0.439165562,0.425694019,0.541803718,0.715296924
16,3644,0.362477481,0.268379092,0.556076169,0.315101683,0.547522068,0.608290493
16,3645,0.534331501,0.26829794,0.57903713,0.449580193,0.514248669,0.514104009
16,3646,0.458714247,0.377869636,0.449670255,0.458921343,0.463283807,0.470380068
16,3647,0.404590607,0.239927635,0.443646491,0.267374039,0.533917189,0.496955186
16,3648,0.461155653,0.323292971,0.538593769,0.511590004,0.542986333,0.604537666
16,3649,0.551638722,0.251268566,0.848365545,0.364350528,0.509633958,0.593781471
16,3650,0.315498531,0.248385683,0.457788736,0.325035155,0.558417976,0.591781318
16,3651,0.387666464,0.35021019,0.434272617,0.519107461,0.478161991,0.617676616
16,3652,0.340688944,0.30749929,0.620412767,0.579703808,0.545820951,0.492655784
16,3653,0.310673416,0.231032819,0.377258182,0.162228271,0.46631363,0.51349169
16,3654,0.47472769,0.376957059,0.705651343,0.605075121,0.39836669,0.545514464
17,3655,0.319399297,0.154461265,0.456840456,0.513799071,0.578518093,0.594295859
17,3656,0.514199018,0.583421469,0.56088686,0.508737981,0.594957829,0.621341646
17,3657,0.586251378,0.668537676,0.358293772,0.344964266,0.61126411,0.767250955
17,3658,0.268061221,0.32393831,0.4511832,0.262417853,0.560235918,0.701486766
17,3659,0.394438714,0.562970519,0.60830909,0.624758661,0.479591727,0.67943126
17,3660,0.263911456,0.578131735,0.380455554,0.607679009,0.548813283,0.568460166
17,3661,0.309696108,0.384304285,0.400445402,0.145385697,0.608906031,0.603929877
17,3662,0.60994339,0.385076314,0.454232067,0.76716882,0.581480324,0.542383909
17,3663,0.552523553,0.300332993,0.468905121,0.402770847,0.463533372,0.597591043
17,3664,0.312072992,0.2696594,0.400984168,0.400246203,0.414007962,0.601420522
17,3665,0.425418735,0.25808233,0.603588939,0.530810237,0.508010149,0.477099836
17,3666,0.30292058,0.273368031,0.532815874,0.647293389,0.517641008,0.630592704
17,3667,0.427712798,0.336943448,0.23670426,0.214296237,0.487539202,0.563681185
17,3668,0.59427464,0.403157622,0.748044193,0.530273616,0.444132119,0.483153015
17,3669,0.552823067,0.425957471,0.668665886,0.484207898,0.549921513,0.613217235
17,3670,0.390111893,0.344270945,0.243917108,0.183550134,0.437122017,0.633209109
17,3671,0.546342373,0.563559592,0.517249942,0.499441952,0.507865667,0.543419838
17,3672,0.326358199,0.349115312,0.708987117,0.590233862,0.554435194,0.50907439
17,3673,0.300612301,0.292468071,0.583820701,0.269064307,0.458865523,0.806419134
17,3674,0.404536247,0.560131192,0.371251673,0.498439461,0.560985327,0.545672834
17,3675,0.439734727,0.466517061,0.557014525,0.463835955,0.578056157,0.442126274
17,3676,0.226848364,0.418665588,0.452442735,0.33640641,0.502306581,0.459684014
17,3677,0.330582738,0.352585614,0.412752002,0.487173736,0.533382118,0.494570494
17,3678,0.424755991,0.413948834,0.390745759,0.45390448,0.527102709,0.401539505
17,3679,0.186864957,0.314912647,0.422150254,0.432185173,0.651563525,0.605064809
17,3680,0.584059119,0.310526431,0.470232099,0.537572265,0.590714335,0.557459712
17,3681,0.570552349,0.320177972,0.501910448,0.515405297,0.789653182,0.640333891
17,3682,0.279348165,0.201386005,0.596602678,0.184778184,0.585613787,0.596333265
17,3683,0.599458694,0.348398745,0.403629661,0.782064021,0.640382409,0.548597336
17,3684,0.652095377,0.315207779,0.606930554,0.360890239,0.543552339,0.681484282
17,3685,0.334777921,0.250923693,0.310271502,0.221265867,0.689746022,0.559167325
17,3686,0.46348393,0.502976298,0.603511155,0.615649819,0.53707546,0.538836181
17,3687,0.403699338,0.245804936,0.768574059,0.53009361,0.521950483,0.686609626
17,3688,0.289778143,0.437495679,0.071343578,0.248480633,0.549967885,0.590750039
17,3689,0.48141858,0.526704788,0.722280622,0.717284918,0.582149565,0.640978694
17,3690,0.691247761,0.30381614,0.67275697,0.278078556,0.577537894,0.483445764
17,3691,0.284199446,0.318090498,0.238715529,0.088018067,0.491097242,0.444734454
17,3692,0.666458964,0.382088095,0.84153986,0.618700683,0.515299499,0.630837619
17,3693,0.524262726,0.331661522,0.712183535,0.495015293,0.632114708,0.616093814
17,3694,0.431155145,0.465928078,0.188863352,0.059493139,0.478517771,0.551528275
17,3695,0.666170537,0.555941701,0.77699846,0.515603125,0.486529469,0.467059165
17,3696,0.438086987,0.355071902,0.679357946,0.661482871,0.598574162,0.525051296
17,3697,0.388492465,0.339204103,0.402060241,0.246588483,0.525246561,0.56311214
17,3698,0.473804444,0.402675927,0.317163587,0.379951596,0.448503017,0.472199202
17,3699,0.291343719,0.358348966,0.490049362,0.778198242,0.558203936,0.49143824
17,3700,0.513322711,0.188428402,0.57193315,0.172683656,0.47261551,0.508045018
17,3701,0.557157218,0.471089005,0.386876047,0.290638924,0.516277492,0.511983275
17,3702,0.460926205,0.401864946,0.739718974,0.523911059,0.587195694,0.514233232
17,3703,0.360434264,0.365808517,0.330585897,0.30012095,0.631012917,0.449230105
17,3704,0.476608336,0.358151704,0.410327375,0.266817719,0.527163863,0.447789699
17,3705,0.43231678,0.650593042,0.362963587,0.383975148,0.427257478,0.411258221
17,3706,0.353401124,0.20378539,0.526098192,0.334566951,0.47658968,0.72786653
17,3707,0.469299018,0.42880252,0.317403495,0.404594392,0.451832235,0.490554601
17,3708,0.366950393,0.58872515,0.378562719,0.499110848,0.468741775,0.462086022
17,3709,0.359707534,0.396572202,0.533388197,0.208023682,0.512454152,0.541666389
17,3710,0.475580454,0.363694727,0.471696466,0.361684024,0.460126996,0.59888804
17,3711,0.534333527,0.359611779,0.618565679,0.334436744,0.458693773,0.421915382
17,3712,0.265510678,0.47170198,0.323216468,0.280727416,0.50096935,0.523871124
17,3713,0.348911583,0.352761805,0.484490454,0.527259767,0.44437027,0.558013499
17,3714,0.350475132,0.326711029,0.842769086,0.554173648,0.509923458,0.429836541
17,3715,0.324119061,0.242496341,0.828448057,0.217158616,0.513939083,0.526779234
17,3716,0.51753813,0.497889698,0.346329421,0.36712274,0.441660345,0.533965409
17,3717,0.412425816,0.365139753,0.505833685,0.550367475,0.47813344,0.55047822
17,3718,0.343120337,0.445548177,0.236668706,0.273413897,0.504361749,0.609308004
